fullname,des,ip,sigma_vi,ps,energy,sigma_mc,method,id,date,ts
(2025 EM),2025 EM,9.477e-07,0.5737,-8.06,1.103e-02,,IOBS,bK25E00M,2125-02-10.36,0
(2023 HZ5),2023 HZ5,3.235e-08,2.7565,-9.27,2.001e-02,,IOBS,bK23H05Z,2113-04-20.01,0
(2023 HZ5),2023 HZ5,7.018e-09,1.5112,-9.92,1.989e-02,,IOBS,bK23H05Z,2109-04-20.23,0
(2023 HZ5),2023 HZ5,6.510e-09,1.2764,-9.90,1.962e-02,,IOBS,bK23H05Z,2100-04-19.43,0
(2023 HZ5),2023 HZ5,3.334e-05,1.2151,-6.13,1.963e-02,,IOBS,bK23H05Z,2089-04-19.10,0
(2023 HZ5),2023 HZ5,1.240e-06,1.0531,-7.47,1.963e-02,,IOBS,bK23H05Z,2077-04-18.93,0
(2025 WR1),2025 WR1,1.203e-09,1.4423,-11.34,3.061e-03,,IOBS,bK25W01R,2110-11-23.74,0
(2023 XZ11),2023 XZ11,5.316e-06,1.3631,-5.31,1.627e+00,,IOBS,bK23X11Z,2078-12-15.43,0
(2023 XZ11),2023 XZ11,1.560e-07,1.1357,-6.81,1.628e+00,,IOBS,bK23X11Z,2075-12-15.65,0
(2012 BW13),2012 BW13,8.696e-09,0.8698,-9.40,7.378e-02,,IOBS,bK12B13W,2117-01-28.18,0
(2012 BW13),2012 BW13,2.308e-07,1.3118,-7.99,7.422e-02,,IOBS,bK12B13W,2120-01-28.82,0
(2006 HE2),2006 HE2,1.792e-09,1.7968,-9.93,1.147e-01,,IOBS,bK06H02E,2114-10-08.58,0
(2006 HE2),2006 HE2,7.928e-09,1.3748,-9.31,1.152e-01,,IOBS,bK06H02E,2121-10-04.05,0
(2006 HE2),2006 HE2,2.368e-08,0.6922,-8.81,1.154e-01,,IOBS,bK06H02E,2115-10-11.15,0
(2023 JK),2023 JK,2.512e-07,0.4834,-6.73,1.760e+00,,IOBS,bK23J00K,2096-05-17.28,0
(2023 JK),2023 JK,9.343e-07,1.3699,-6.16,1.760e+00,,IOBS,bK23J00K,2096-05-17.27,0
(2023 TL3),2023 TL3,4.811e-08,0.0490,-7.37,1.275e+00,,IOBS,bK23T03L,2071-10-06.99,0
(2023 SS4),2023 SS4,7.272e-06,2.7860,-6.40,9.886e-02,,IOBS,bK23S04S,2120-09-16.87,0
(2023 SS4),2023 SS4,1.030e-05,1.9574,-6.23,9.884e-02,,IOBS,bK23S04S,2117-09-17.11,0
(2006 HF6),2006 HF6,1.721e-08,0.1540,-7.62,5.029e+00,,IOBS,bK06H06F,2112-04-19.33,0
(2006 HF6),2006 HF6,8.314e-08,0.2106,-6.88,5.035e+00,,IOBS,bK06H06F,2102-04-19.84,0
(2006 HF6),2006 HF6,2.787e-07,0.1604,-6.36,5.043e+00,,IOBS,bK06H06F,2102-04-19.84,0
(2006 HF6),2006 HF6,1.616e-07,0.4083,-6.59,5.041e+00,,IOBS,bK06H06F,2102-04-19.82,0
(2006 HF6),2006 HF6,1.363e-08,1.7115,-7.63,5.083e+00,,IOBS,bK06H06F,2096-04-18.69,0
(2006 HF6),2006 HF6,1.204e-08,0.3450,-7.67,5.025e+00,,IOBS,bK06H06F,2093-04-18.70,0
(2006 HF6),2006 HF6,2.965e-09,0.1914,-8.26,5.044e+00,,IOBS,bK06H06F,2091-04-19.22,0
(2006 HF6),2006 HF6,6.331e-08,2.9677,-6.93,4.959e+00,,IOBS,bK06H06F,2089-04-18.81,0
(2006 HF6),2006 HF6,3.442e-07,1.2692,-6.18,5.077e+00,,IOBS,bK06H06F,2088-04-18.54,0
(2006 HF6),2006 HF6,8.455e-08,0.3398,-6.79,5.047e+00,,IOBS,bK06H06F,2088-04-18.54,0
(2006 HF6),2006 HF6,2.218e-07,1.1585,-6.37,5.066e+00,,IOBS,bK06H06F,2088-04-18.52,0
(2006 HF6),2006 HF6,7.993e-08,1.0202,-6.81,5.064e+00,,IOBS,bK06H06F,2088-04-18.47,0
(2006 HF6),2006 HF6,1.208e-09,0.3589,-8.60,5.034e+00,,IOBS,bK06H06F,2084-04-18.58,0
(2006 HF6),2006 HF6,4.524e-07,0.2234,-6.02,5.038e+00,,IOBS,bK06H06F,2083-04-19.35,0
(2006 HF6),2006 HF6,1.352e-08,1.2104,-7.55,5.073e+00,,IOBS,bK06H06F,2083-04-19.22,0
(2006 HF6),2006 HF6,7.028e-07,1.2720,-5.83,5.077e+00,,IOBS,bK06H06F,2083-04-19.21,0
(2006 HF6),2006 HF6,2.332e-08,0.0954,-7.30,5.043e+00,,IOBS,bK06H06F,2081-04-18.92,0
(2006 HF6),2006 HF6,4.660e-07,0.4469,-5.98,5.032e+00,,IOBS,bK06H06F,2079-04-19.43,0
(2006 HF6),2006 HF6,7.682e-09,1.2072,-7.75,5.079e+00,,IOBS,bK06H06F,2078-04-18.94,0
(2006 HF6),2006 HF6,3.004e-06,0.1980,-5.09,5.046e+00,,IOBS,bK06H06F,2070-04-19.08,0
(2006 HF6),2006 HF6,2.550e-06,0.1847,-5.16,5.046e+00,,IOBS,bK06H06F,2070-04-19.08,0
(2006 HF6),2006 HF6,6.050e-07,0.1789,-5.79,5.046e+00,,IOBS,bK06H06F,2070-04-19.07,0
(2006 HF6),2006 HF6,1.513e-07,3.1943,-6.39,4.949e+00,,IOBS,bK06H06F,2069-04-19.04,0
(2006 HF6),2006 HF6,1.925e-07,0.3897,-6.26,5.038e+00,,IOBS,bK06H06F,2068-04-18.66,0
(2006 UU17),2006 UU17,1.556e-06,1.7683,-6.84,1.877e-01,,IOBS,bK06U17U,2119-10-21.46,0
(2006 UU17),2006 UU17,2.526e-08,1.8166,-8.63,1.877e-01,,IOBS,bK06U17U,2119-10-21.43,0
(2006 UU17),2006 UU17,2.889e-06,1.7581,-6.57,1.879e-01,,IOBS,bK06U17U,2119-10-21.39,0
(2006 UU17),2006 UU17,6.389e-08,1.2767,-8.18,1.899e-01,,IOBS,bK06U17U,2111-10-21.82,0
(2006 UU17),2006 UU17,6.469e-07,2.4891,-7.15,1.954e-01,,IOBS,bK06U17U,2107-10-21.65,0
(2006 UU17),2006 UU17,1.997e-07,2.2432,-7.64,1.959e-01,,IOBS,bK06U17U,2103-10-21.99,0
(2006 UU17),2006 UU17,9.076e-06,2.0603,-5.98,1.954e-01,,IOBS,bK06U17U,2103-10-21.85,0
(2006 UU17),2006 UU17,6.761e-06,1.9444,-6.11,1.951e-01,,IOBS,bK06U17U,2103-10-21.80,0
(2006 UU17),2006 UU17,2.462e-09,2.3051,-9.52,1.963e-01,,IOBS,bK06U17U,2099-10-20.95,0
(2006 DO62),2006 DO62,1.492e-07,5.7933,-8.52,1.489e-02,,IOBS,bK06D62O,2082-02-21.67,0
(2006 DO62),2006 DO62,6.613e-07,5.4618,-7.85,1.474e-02,,IOBS,bK06D62O,2079-02-22.52,0
(2017 CY32),2017 CY32,2.029e-10,3.8171,-11.43,2.112e-02,,IOBS,bK17C32Y,2110-01-31.96,0
(2017 CY32),2017 CY32,3.525e-09,2.8677,-10.18,2.102e-02,,IOBS,bK17C32Y,2107-02-01.28,0
(2017 CY32),2017 CY32,4.647e-10,1.2277,-11.05,2.176e-02,,IOBS,bK17C32Y,2107-01-31.60,0
(2016 TQ2),2016 TQ2,7.302e-06,1.9249,-6.01,2.959e-01,,IOBS,bK16T02Q,2120-10-04.07,0
(2016 WN7),2016 WN7,2.963e-07,0.1646,-8.36,1.864e-02,,IOBS,bK16W07N,2118-11-22.74,0
(2017 DG16),2017 DG16,1.499e-08,1.0011,-10.38,2.240e-03,,IOBS,bK17D16G,2115-02-25.60,0
(2021 TG10),2021 TG10,1.244e-08,0.9406,-9.37,4.134e-02,,IOBS,bK21T10G,2101-10-05.82,0
(2021 TG10),2021 TG10,2.916e-06,2.6569,-6.89,4.071e-02,,IOBS,bK21T10G,2083-10-05.79,0
(2021 TG10),2021 TG10,1.895e-07,1.8079,-7.81,4.299e-02,,IOBS,bK21T10G,2058-10-06.78,0
(2020 KD1),2020 KD1,2.016e-09,2.5654,-10.06,2.189e-02,,IOBS,bK20K01D,2061-05-23.07,0
(2020 OB),2020 OB,1.245e-07,1.6574,-6.20,2.881e+01,,IOBS,bK20O00B,2122-07-23.94,0
(2020 KD1),2020 KD1,4.220e-08,2.5753,-8.41,2.184e-02,,IOBS,bK20K01D,2042-05-23.35,0
(2008 GV),2008 GV,1.150e-08,3.1634,-6.55,4.776e+01,,IOBS,bK08G00V,2055-04-05.59,0
(2008 JQ),2008 JQ,6.549e-08,0.6427,-7.74,5.710e-01,,IOBS,bK08J00Q,2101-05-01.64,0
(2008 YV32),2008 YV32,1.463e-10,1.4066,-10.86,1.944e-01,,IOBS,bK08Y32V,2122-01-10.93,0
(2008 YV32),2008 YV32,5.004e-08,1.4609,-8.33,1.915e-01,,IOBS,bK08Y32V,2120-01-11.37,0
(2008 YV32),2008 YV32,6.654e-09,0.2055,-9.19,1.929e-01,,IOBS,bK08Y32V,2119-01-11.39,0
(2008 YV32),2008 YV32,2.920e-08,1.1170,-8.55,1.920e-01,,IOBS,bK08Y32V,2119-01-11.31,0
(2008 YV32),2008 YV32,3.015e-08,1.1339,-8.53,1.948e-01,,IOBS,bK08Y32V,2117-01-10.57,0
(2008 YV32),2008 YV32,4.692e-09,1.1326,-9.33,1.949e-01,,IOBS,bK08Y32V,2117-01-10.46,0
(2008 YV32),2008 YV32,8.044e-09,1.3115,-9.10,1.922e-01,,IOBS,bK08Y32V,2116-01-11.81,0
(2008 YV32),2008 YV32,1.411e-09,0.0988,-9.85,1.934e-01,,IOBS,bK08Y32V,2116-01-11.23,0
(2008 YV32),2008 YV32,3.166e-08,1.2243,-8.49,1.941e-01,,IOBS,bK08Y32V,2114-01-11.35,0
(2008 YV32),2008 YV32,1.165e-09,1.1509,-9.91,1.947e-01,,IOBS,bK08Y32V,2112-01-11.28,0
(2008 YV32),2008 YV32,2.806e-09,1.1385,-9.52,1.946e-01,,IOBS,bK08Y32V,2109-01-10.65,0
(2008 YV32),2008 YV32,1.271e-09,1.1523,-9.85,1.945e-01,,IOBS,bK08Y32V,2107-01-11.11,0
(2008 SH148),2008 SH148,1.556e-09,2.9992,-9.61,2.629e-01,,IOBS,bK08SE8H,2097-11-17.72,0
(2008 SH148),2008 SH148,6.831e-10,1.1685,-9.66,5.092e-01,,IOBS,bK08SE8H,2087-01-01.37,0
(2008 SH148),2008 SH148,1.665e-09,3.1492,-9.15,2.628e-01,,IOBS,bK08SE8H,2052-11-14.75,0
(2008 SH148),2008 SH148,8.350e-10,2.5892,-9.26,2.528e-01,,IOBS,bK08SE8H,2042-11-16.92,0
(2008 TE),2008 TE,9.370e-08,3.1595,-8.63,3.549e-02,,IOBS,bK08T00E,2117-09-27.14,0
(2008 TE),2008 TE,3.364e-08,0.5198,-9.06,3.638e-02,,IOBS,bK08T00E,2115-05-20.98,0
(2008 TE),2008 TE,5.805e-09,1.4393,-9.69,3.664e-02,,IOBS,bK08T00E,2092-09-25.18,0
(2008 TE),2008 TE,6.835e-10,0.5781,-10.57,3.628e-02,,IOBS,bK08T00E,2085-09-25.54,0
(2008 TE),2008 TE,8.637e-10,0.5312,-10.41,3.646e-02,,IOBS,bK08T00E,2077-09-25.35,0
(2008 TE),2008 TE,1.986e-09,0.5289,-9.97,3.646e-02,,IOBS,bK08T00E,2069-09-25.33,0
(2008 TE),2008 TE,2.454e-09,0.5266,-9.86,3.645e-02,,IOBS,bK08T00E,2067-09-25.82,0
(2008 XK),2008 XK,1.070e-09,2.3747,-9.97,1.357e-01,,IOBS,bK08X00K,2092-11-11.53,0
(2008 XK),2008 XK,3.386e-10,1.6054,-10.44,1.262e-01,,IOBS,bK08X00K,2085-11-26.93,0
(2008 XK),2008 XK,1.636e-09,3.2264,-9.65,1.319e-01,,IOBS,bK08X00K,2073-12-05.52,0
(2008 XK),2008 XK,3.337e-09,5.2188,-9.08,1.225e-01,,IOBS,bK08X00K,2050-12-04.49,0
(2012 XB112),2012 XB112,8.485e-07,2.1469,-8.88,1.112e-03,,IOBS,bK12XB2B,2118-06-04.83,0
(2012 XB112),2012 XB112,2.456e-07,2.3345,-9.43,1.113e-03,,IOBS,bK12XB2B,2121-06-05.67,0
(2012 XL55),2012 XL55,9.797e-10,1.1732,-9.86,1.704e-01,,IOBS,bK12X55L,2082-12-09.45,0
(2012 XL55),2012 XL55,7.540e-10,3.5252,-9.81,1.794e-01,,IOBS,bK12X55L,2066-06-09.17,0
(2021 LC3),2021 LC3,9.536e-10,3.0519,-9.94,1.617e-01,,IOBS,bK21L03C,2089-06-10.07,0
(2021 LC3),2021 LC3,6.177e-08,3.2922,-7.92,1.619e-01,,IOBS,bK21L03C,2065-06-09.78,0
(2014 UA176),2014 UA176,7.234e-08,1.3547,-8.14,1.003e-01,,IOBS,bK14UH6A,2078-11-08.61,0
(2015 VL64),2015 VL64,1.079e-07,0.4579,-8.93,1.336e-02,,IOBS,bK15V64L,2121-11-06.20,0
(2016 BQ15),2016 BQ15,3.627e-08,2.8654,-7.21,2.886e+00,,IOBS,bK16B15Q,2072-02-07.38,0
(2016 GK2),2016 GK2,3.022e-08,1.0303,-9.23,2.783e-02,,IOBS,bK16G02K,2122-03-28.69,0
(2016 GK2),2016 GK2,3.133e-10,1.7754,-11.21,2.795e-02,,IOBS,bK16G02K,2121-03-28.26,0
(2016 GK2),2016 GK2,1.065e-08,0.4824,-9.67,2.773e-02,,IOBS,bK16G02K,2119-03-28.66,0
(2016 GK2),2016 GK2,1.661e-09,0.4929,-10.48,2.767e-02,,IOBS,bK16G02K,2119-03-28.57,0
(2014 UU56),2014 UU56,3.401e-08,0.0400,-9.44,1.256e-02,,IOBS,bK14U56U,2119-05-13.55,0
(2014 UU56),2014 UU56,2.724e-09,2.2878,-10.52,1.263e-02,,IOBS,bK14U56U,2116-05-04.74,0
(2014 UU56),2014 UU56,3.948e-09,0.9360,-10.31,1.259e-02,,IOBS,bK14U56U,2106-04-30.74,0
(2014 WA366),2014 WA366,1.354e-08,2.0242,-9.17,8.877e-02,,IOBS,bK14Wa6A,2121-11-16.19,0
(2014 WA366),2014 WA366,2.802e-07,1.0736,-7.85,8.873e-02,,IOBS,bK14Wa6A,2121-11-15.51,0
(2014 WA366),2014 WA366,4.182e-08,1.1256,-8.68,8.858e-02,,IOBS,bK14Wa6A,2121-11-13.47,0
(2014 WA366),2014 WA366,4.459e-08,0.5591,-8.64,8.850e-02,,IOBS,bK14Wa6A,2118-11-12.21,0
(2014 UD57),2014 UD57,1.424e-08,1.1946,-8.62,4.026e-01,,IOBS,bK14U57D,2121-10-21.80,0
(2014 UD57),2014 UD57,2.267e-07,1.0011,-7.42,4.014e-01,,IOBS,bK14U57D,2120-10-21.53,0
(2014 UD57),2014 UD57,2.505e-08,2.5046,-8.37,3.997e-01,,IOBS,bK14U57D,2119-10-23.88,0
(2014 UD57),2014 UD57,4.111e-08,0.4103,-8.15,4.016e-01,,IOBS,bK14U57D,2118-10-24.02,0
(2014 UD57),2014 UD57,3.380e-07,0.3872,-7.23,4.017e-01,,IOBS,bK14U57D,2118-10-23.99,0
(2014 UD57),2014 UD57,6.935e-07,0.3695,-6.92,4.008e-01,,IOBS,bK14U57D,2117-10-23.74,0
(2014 UD57),2014 UD57,5.428e-08,1.1733,-8.02,4.017e-01,,IOBS,bK14U57D,2117-10-21.91,0
(2014 UD57),2014 UD57,4.656e-08,1.3952,-8.08,4.012e-01,,IOBS,bK14U57D,2115-10-24.55,0
(2014 UD57),2014 UD57,1.338e-06,1.1452,-6.62,4.022e-01,,IOBS,bK14U57D,2115-10-22.30,0
(2014 UD57),2014 UD57,7.659e-09,0.3579,-8.85,4.016e-01,,IOBS,bK14U57D,2112-10-23.54,0
(2014 UD57),2014 UD57,1.506e-09,1.9267,-9.55,4.029e-01,,IOBS,bK14U57D,2111-06-21.42,0
(2014 UD57),2014 UD57,1.556e-08,0.4177,-8.53,4.008e-01,,IOBS,bK14U57D,2109-10-23.31,0
(2014 UD57),2014 UD57,2.739e-09,0.3580,-9.28,4.010e-01,,IOBS,bK14U57D,2108-10-23.28,0
(2014 UD57),2014 UD57,2.390e-08,0.4066,-8.34,4.009e-01,,IOBS,bK14U57D,2108-10-23.23,0
(2014 UD57),2014 UD57,3.883e-06,2.5135,-6.13,3.998e-01,,IOBS,bK14U57D,2108-10-23.07,0
(2014 UD57),2014 UD57,1.404e-07,0.3585,-7.56,4.009e-01,,IOBS,bK14U57D,2106-10-23.80,0
(2014 UD57),2014 UD57,6.610e-09,1.1836,-8.88,4.022e-01,,IOBS,bK14U57D,2105-10-21.73,0
(2014 UD57),2014 UD57,7.454e-09,0.4560,-8.82,4.015e-01,,IOBS,bK14U57D,2104-10-23.07,0
(2014 UD57),2014 UD57,3.894e-08,0.3885,-8.10,4.013e-01,,IOBS,bK14U57D,2104-10-23.03,0
(2014 UD57),2014 UD57,1.360e-08,0.4043,-8.55,4.007e-01,,IOBS,bK14U57D,2103-10-23.99,0
(2014 UU56),2014 UU56,3.480e-09,1.7320,-10.34,1.259e-02,,IOBS,bK14U56U,2102-05-10.10,0
(2014 UU56),2014 UU56,3.537e-08,0.2845,-9.31,1.257e-02,,IOBS,bK14U56U,2098-05-12.10,0
(2014 UU56),2014 UU56,1.404e-08,1.7222,-9.70,1.260e-02,,IOBS,bK14U56U,2096-05-08.62,0
(2014 UU56),2014 UU56,4.756e-09,0.7887,-10.12,1.258e-02,,IOBS,bK14U56U,2088-05-09.83,0
(2015 EG7),2015 EG7,5.791e-07,1.2734,-7.61,6.997e-02,,IOBS,bK15E07G,2118-03-23.81,0
(2015 EG7),2015 EG7,1.896e-09,3.0571,-10.08,6.942e-02,,IOBS,bK15E07G,2115-03-23.86,0
(2006 AU3),2006 AU3,4.248e-09,1.9039,-9.36,1.837e-01,,IOBS,bK06A03U,2109-01-15.21,0
(2006 AU3),2006 AU3,4.076e-07,1.7876,-7.36,1.808e-01,,IOBS,bK06A03U,2105-01-15.13,0
(2006 AU3),2006 AU3,2.550e-09,3.8213,-9.55,1.847e-01,,IOBS,bK06A03U,2104-01-19.59,0
(2006 AU3),2006 AU3,3.310e-08,3.2098,-8.26,1.836e-01,,IOBS,bK06A03U,2078-01-13.67,0
(2011 WQ4),2011 WQ4,1.337e-07,2.1186,-8.43,4.133e-02,,IOBS,bK11W04Q,2119-01-13.15,0
(2011 WQ4),2011 WQ4,9.225e-09,0.4631,-9.40,4.217e-02,,IOBS,bK11W04Q,2087-01-14.73,0
(2004 RV164),2004 RV164,3.616e-08,1.1221,-7.42,3.530e+00,,IOBS,bK04RG4V,2111-08-19.31,0
(2005 WG57),2005 WG57,5.987e-09,1.1540,-7.92,9.084e+00,,IOBS,bK05W57G,2122-08-24.21,0
(2005 WG57),2005 WG57,1.520e-08,1.4507,-7.52,9.048e+00,,IOBS,bK05W57G,2123-08-24.09,0
(2004 WC1),2004 WC1,1.094e-07,2.9653,-7.98,1.888e-01,,IOBS,bK04W01C,2117-11-17.04,0
(2004 FM4),2004 FM4,9.741e-09,2.3430,-7.98,3.973e+00,,IOBS,bK04F04M,2119-03-23.32,0
(2004 FM4),2004 FM4,1.281e-08,2.2192,-7.85,3.981e+00,,IOBS,bK04F04M,2116-03-22.43,0
(2004 FM4),2004 FM4,3.703e-10,2.4539,-9.36,3.916e+00,,IOBS,bK04F04M,2110-03-21.99,0
(2010 UE),2010 UE,1.408e-07,2.4207,-8.07,4.237e-03,,IOBS,bK10U00E,2032-10-14.45,0
(2011 BU59),2011 BU59,6.826e-09,0.6487,-9.02,3.154e-01,,IOBS,bK11B59U,2120-01-18.00,0
(2010 UE),2010 UE,9.610e-08,2.6139,-8.68,4.177e-03,,IOBS,bK10U00E,2044-10-13.25,0
(2006 XV4),2006 XV4,1.299e-08,2.0087,-8.19,1.551e+00,,IOBS,bK06X04V,2120-12-08.15,0
(2006 XV4),2006 XV4,7.844e-08,1.8481,-7.31,1.534e+00,,IOBS,bK06X04V,2101-12-09.47,0
(2006 XV4),2006 XV4,4.907e-08,1.8293,-7.52,1.533e+00,,IOBS,bK06X04V,2101-12-09.49,0
(2020 WA1),2020 WA1,3.854e-08,1.0675,-8.97,2.024e-02,,IOBS,bK20W01A,2078-11-17.99,0
(2020 WA1),2020 WA1,4.759e-08,0.0476,-8.67,2.116e-02,,IOBS,bK20W01A,2059-11-20.70,0
(2020 WA1),2020 WA1,7.947e-10,3.2247,-10.21,2.043e-02,,IOBS,bK20W01A,2044-11-17.00,0
(2020 WA1),2020 WA1,2.480e-08,0.0708,-8.90,2.110e-02,,IOBS,bK20W01A,2055-11-20.43,0
(2007 DS7),2007 DS7,1.089e-07,2.0424,-7.62,5.445e-01,,IOBS,bK07D07S,2118-02-18.00,0
(2014 UZ175),2014 UZ175,3.356e-08,0.5879,-9.10,1.786e-02,,IOBS,bK14UH5Z,2081-10-20.05,0
(2015 FN36),2015 FN36,4.196e-09,0.1350,-7.87,1.628e+01,,IOBS,bK15F36N,2122-03-16.37,0
(2015 KE319),2015 KE319,1.257e-06,2.9290,-6.78,1.916e-01,,IOBS,bK15KV9E,2092-05-28.76,0
(2015 KE319),2015 KE319,3.897e-07,5.0339,-6.93,2.282e-01,,IOBS,bK15KV9E,2059-05-23.24,0
(2015 KE319),2015 KE319,1.823e-06,3.1219,-6.11,1.918e-01,,IOBS,bK15KV9E,2046-05-29.45,0
(2014 WA366),2014 WA366,2.850e-06,0.0817,-6.83,8.855e-02,,IOBS,bK14Wa6A,2117-11-16.70,0
(2014 WA366),2014 WA366,1.274e-07,0.7626,-8.11,8.851e-02,,IOBS,bK14Wa6A,2104-11-13.52,0
(2015 PS228),2015 PS228,9.843e-09,2.2234,-10.40,3.497e-03,,IOBS,bK15PM8S,2115-03-20.33,0
(2015 PS228),2015 PS228,1.004e-07,2.0297,-9.37,3.479e-03,,IOBS,bK15PM8S,2110-03-27.65,0
(2015 PS228),2015 PS228,3.428e-09,2.3036,-10.78,3.482e-03,,IOBS,bK15PM8S,2100-09-02.63,0
(2015 PS228),2015 PS228,7.374e-07,2.2810,-8.32,3.482e-03,,IOBS,bK15PM8S,2080-03-11.33,0
(2019 XR),2019 XR,4.521e-09,6.7094,-9.68,1.727e-02,,IOBS,bK19X00R,2053-11-28.70,0
(2021 BO2),2021 BO2,1.610e-07,3.7042,-8.16,1.292e-02,,IOBS,bK21B02O,2050-01-13.38,0
(2023 CA3),2023 CA3,8.203e-08,0.0539,-8.34,1.014e-01,,IOBS,bK23C03A,2120-02-19.90,0
(2021 BR2),2021 BR2,4.106e-08,1.8149,-10.61,3.564e-04,,IOBS,bK21B02R,2122-08-26.80,0
(2021 BR2),2021 BR2,1.966e-08,1.6870,-10.89,3.558e-04,,IOBS,bK21B02R,2114-08-21.77,0
(2022 EA7),2022 EA7,6.533e-08,0.6044,-8.76,3.676e-02,,IOBS,bK22E07A,2114-03-11.68,0
(2021 VN3),2021 VN3,1.761e-09,5.1872,-11.67,5.769e-04,,IOBS,bK21V03N,2096-11-10.95,0
(2021 VN3),2021 VN3,3.266e-07,1.4870,-9.20,5.772e-04,,IOBS,bK21V03N,2069-08-26.82,0
(1999 RZ31),1999 RZ31,1.438e-06,1.9191,-5.17,6.277e+00,,IOBS,bJ99R31Z,2056-09-05.11,0
(2019 TF1),2019 TF1,1.220e-09,3.2152,-10.22,4.512e-02,,IOBS,bK19T01F,2081-05-26.50,0
(2019 UX12),2019 UX12,2.708e-09,0.4534,-10.70,8.008e-03,,IOBS,bK19U12X,2121-10-27.01,0
(2022 YR4),2022 YR4,1.091e-09,2.2481,-11.16,6.684e-03,,IOBS,bK22Y04R,2121-12-28.37,0
(2025 NN1),2025 NN1,1.617e-08,1.8758,-10.51,9.570e-04,,IOBS,bK25N01N,2092-07-03.06,0
(2019 VD),2019 VD,3.023e-08,2.4501,-8.99,5.468e-02,,IOBS,bK19V00D,2121-11-11.07,0
(2019 VD),2019 VD,1.849e-08,1.3277,-9.16,5.324e-02,,IOBS,bK19V00D,2110-11-13.25,0
(2019 VD),2019 VD,3.283e-07,1.1380,-7.88,5.344e-02,,IOBS,bK19V00D,2105-11-13.03,0
(2019 VD),2019 VD,1.248e-06,0.9012,-7.30,5.351e-02,,IOBS,bK19V00D,2105-11-12.94,0
(2020 BB5),2020 BB5,1.578e-08,0.0517,-10.43,1.937e-03,,IOBS,bK20B05B,2121-01-22.66,0
(2020 BB5),2020 BB5,8.243e-09,0.1714,-10.71,1.936e-03,,IOBS,bK20B05B,2121-01-22.61,0
(2020 BB5),2020 BB5,1.318e-09,1.8663,-11.50,1.937e-03,,IOBS,bK20B05B,2120-01-23.17,0
(2020 BB5),2020 BB5,4.531e-07,0.0624,-8.96,1.939e-03,,IOBS,bK20B05B,2119-01-23.12,0
(2020 BB5),2020 BB5,1.593e-08,1.8746,-10.40,1.941e-03,,IOBS,bK20B05B,2116-01-23.34,0
(2020 BB5),2020 BB5,6.450e-08,0.0526,-9.79,1.937e-03,,IOBS,bK20B05B,2116-01-23.30,0
(2020 BB5),2020 BB5,1.101e-07,0.0410,-9.56,1.934e-03,,IOBS,bK20B05B,2115-01-23.10,0
(2020 BB5),2020 BB5,6.751e-08,1.8808,-9.76,1.945e-03,,IOBS,bK20B05B,2114-01-22.92,0
(2020 BB5),2020 BB5,1.821e-07,0.0584,-9.33,1.938e-03,,IOBS,bK20B05B,2114-01-22.88,0
(2020 BB5),2020 BB5,5.469e-08,0.0481,-9.83,1.937e-03,,IOBS,bK20B05B,2109-01-22.53,0
(2021 XE),2021 XE,1.438e-09,2.1443,-10.94,4.570e-03,,IOBS,bK21X00E,2081-12-01.26,0
(2021 XE),2021 XE,1.436e-09,1.3777,-10.91,4.576e-03,,IOBS,bK21X00E,2077-11-30.64,0
(2022 CS),2022 CS,8.992e-08,0.1701,-7.41,5.628e-01,,IOBS,bK22C00S,2075-01-27.65,0
(2022 CS),2022 CS,2.235e-06,0.2080,-5.99,5.634e-01,,IOBS,bK22C00S,2072-01-27.93,0
(2008 XU2),2008 XU2,6.265e-07,1.0789,-5.98,6.348e-01,,IOBS,bK08X02U,2039-11-25.06,0
(2009 EH1),2009 EH1,5.902e-10,1.5687,-10.57,2.882e-02,,IOBS,bK09E01H,2068-03-17.98,0
(2010 FD),2010 FD,3.191e-08,0.7659,-8.25,3.315e-01,,IOBS,bK10F00D,2104-03-07.52,0
(2016 TC57),2016 TC57,1.232e-06,0.0752,-7.24,7.259e-02,,IOBS,bK16T57C,2112-10-14.38,0
(2016 TQ54),2016 TQ54,6.680e-08,2.2775,-8.63,5.627e-02,,IOBS,bK16T54Q,2120-10-04.27,0
(2016 TQ54),2016 TQ54,7.958e-08,2.1060,-8.54,5.644e-02,,IOBS,bK16T54Q,2118-10-04.12,0
(2016 TQ54),2016 TQ54,2.216e-09,2.0482,-10.08,5.661e-02,,IOBS,bK16T54Q,2114-02-19.29,0
(2018 RJ3),2018 RJ3,1.140e-06,2.2796,-7.37,2.376e-02,,IOBS,bK18R03J,2070-09-08.14,0
(2022 QE265),2022 QE265,1.446e-06,2.0358,-8.08,5.961e-03,,IOBS,bK22QQ5E,2122-08-24.48,0
(2025 HJ5),2025 HJ5,5.100e-07,2.9272,-7.62,8.504e-02,,IOBS,bK25H05J,2124-05-23.13,0
(2025 HO),2025 HO,1.139e-08,0.5878,-10.35,3.858e-03,,IOBS,bK25H00O,2124-10-21.20,0
(2024 EN2),2024 EN2,2.836e-09,2.9320,-8.67,3.247e-01,,IOBS,bK24E02N,2043-03-06.20,0
(2024 EN2),2024 EN2,2.283e-08,1.0159,-8.26,3.216e-01,,IOBS,bK24E02N,2081-03-04.40,0
