des_chr,des_num,event_id,ip_NASA,ip_ESA,v_inf
2017AT20,,2017AT20_2066-06-20,1.866e-09,,7.56616039268209
2017AT20,,2017AT20_2066-12-20,4.2454e-07,,7.56616039268209
2017AT20,,2017AT20_2067-06-20,1.8838270000000002e-07,,7.56616039268209
2017AT20,,2017AT20_2068-06-20,1.5673799999999998e-07,,7.56616039268209
2017AT20,,2017AT20_2069-06-20,4.0568e-08,,7.56616039268209
2017AT20,,2017AT20_2070-06-20,6.193e-08,,7.56616039268209
2017AT20,,2017AT20_2071-06-20,1.03133e-07,,7.56616039268209
2017AT20,,2017AT20_2073-06-20,9.442e-09,,7.56616039268209
2017AT20,,2017AT20_2074-06-21,1.2115e-08,,7.56616039268209
2017AT20,,2017AT20_2076-06-20,1.0279e-08,,7.56616039268209
2017AT20,,2017AT20_2077-06-20,1.09685e-08,,7.56616039268209
2017AT20,,2017AT20_2077-12-21,3.791e-09,,7.56616039268209
2017AT20,,2017AT20_2078-06-20,1.0631e-09,,7.56616039268209
2017AT20,,2017AT20_2079-06-21,9.383e-10,,7.56616039268209
2017AT20,,2017AT20_2080-06-19,3.4923e-08,,7.56616039268209
2017AT20,,2017AT20_2080-12-21,1.189e-06,,7.56616039268209
2017AT20,,2017AT20_2081-06-20,1.514e-08,,7.56616039268209
2017AT20,,2017AT20_2082-06-21,9.885e-07,,7.56616039268209
2017AT20,,2017AT20_2083-06-21,3.1309999999999994e-08,,7.56616039268209
2017AT20,,2017AT20_2084-06-20,1.007447e-07,,7.56616039268209
2017AT20,,2017AT20_2085-06-20,1.094e-07,,7.56616039268209
2017AT20,,2017AT20_2086-06-21,6.097e-09,,7.56616039268209
2017AT20,,2017AT20_2087-06-20,1.202e-10,,7.56616039268209
2017AT20,,2017AT20_2090-06-21,8.394e-10,,7.56616039268209
2017AT20,,2017AT20_2091-06-21,3.0417e-08,,7.56616039268209
2017AT20,,2017AT20_2092-06-20,3.4137e-08,,7.56616039268209
2017AT20,,2017AT20_2093-06-20,2.835e-07,,7.56616039268209
2017AT20,,2017AT20_2094-06-21,6.882e-10,,7.56616039268209
2017AT20,,2017AT20_2094-12-21,1.461e-09,,7.56616039268209
2017AT20,,2017AT20_2095-06-21,1.337394e-06,,7.56616039268209
2017AT20,,2017AT20_2096-06-20,3.992e-08,,7.56616039268209
2017AT20,,2017AT20_2097-06-20,2.19358e-08,,7.56616039268209
2017AT20,,2017AT20_2098-06-21,2.269e-09,,7.56616039268209
2017AT20,,2017AT20_2099-06-21,3.4576e-09,,7.56616039268209
2017AT20,,2017AT20_2101-06-21,4.4131e-09,,7.56616039268209
2017AT20,,2017AT20_2102-06-22,1.1995999999999999e-09,,7.56616039268209
2017AT20,,2017AT20_2102-12-22,1.907e-08,,7.56616039268209
2017AT20,,2017AT20_2103-06-21,3.14496e-08,,7.56616039268209
2017AT20,,2017AT20_2104-06-20,2.9201e-09,,7.56616039268209
2017AT20,,2017AT20_2105-06-21,6.033e-08,,7.56616039268209
2017AT20,,2017AT20_2106-06-21,6.33339e-08,,7.56616039268209
2017AT20,,2017AT20_2107-06-21,8.75552e-08,,7.56616039268209
2017AT20,,2017AT20_2108-06-21,2.0945e-07,,7.56616039268209
2017AT20,,2017AT20_2109-06-21,9.926e-10,,7.56616039268209
2017AT20,,2017AT20_2110-06-21,6.5427e-08,,7.56616039268209
2017AT20,,2017AT20_2113-06-21,9.017e-09,,7.56616039268209
2017AT20,,2017AT20_2114-06-20,1.018e-09,,7.56616039268209
2017AT20,,2017AT20_2114-12-21,2.585e-08,,7.56616039268209
2017AT20,,2017AT20_2115-06-21,3.105e-10,,7.56616039268209
2017AT20,,2017AT20_2116-06-21,1.0635e-08,,7.56616039268209
2017AT20,,2017AT20_2116-12-22,5.7097e-09,,7.56616039268209
2017AT20,,2017AT20_2117-06-20,2.22038e-08,,7.56616039268209
2017AT20,,2017AT20_2118-12-21,4.152e-08,,7.56616039268209
2017AT20,,2017AT20_2120-06-21,3.5358999999999998e-09,,7.56616039268209
2017AT20,,2017AT20_2122-06-22,4.58606e-08,,7.56616039268209
2017AY20,,2017AY20_2027-11-04,,5.92e-11,
2017AY20,,2017AY20_2029-10-31,,9.01e-11,
2017AY20,,2017AY20_2033-10-31,,7.39e-11,
2017AY20,,2017AY20_2038-10-31,,7.09e-11,
2017AY20,,2017AY20_2039-11-05,,3.12e-11,
2017AY20,,2017AY20_2041-11-01,,2.71e-11,
2017AY20,,2017AY20_2049-10-30,,3.86e-11,
2017AY20,,2017AY20_2059-11-04,,1.1e-11,
2017AY20,,2017AY20_2064-10-31,,1.84e-11,
2017AY20,,2017AY20_2075-10-31,,3.4199999999999996e-11,
2017AY20,,2017AY20_2085-10-29,,2.1e-11,
2017AY20,,2017AY20_2089-02-06,,2.01e-11,
2017AY20,,2017AY20_2089-10-29,,2.55e-11,
2017AY20,,2017AY20_2091-10-30,,2.33e-11,
2017AY20,,2017AY20_2092-11-04,,1.64e-11,
2017AY20,,2017AY20_2101-02-09,,5.99e-11,
2017AY20,,2017AY20_2109-10-29,,2.75e-11,
2017AY20,,2017AY20_2115-10-30,,1.23e-11,
2017BE30,,2017BE30_2100-01-22,4.218e-08,,16.69
2017BG92,,2017BG92_2072-01-17,1.113e-05,1.33e-05,5.3344301921337
2017BG92,,2017BG92_2073-01-22,2.73e-06,2.29e-06,5.3344301921337
2017BG92,,2017BG92_2078-01-17,3.233e-09,,5.3344301921337
2017BG92,,2017BG92_2079-01-17,1.287e-07,,5.3344301921337
2017BG92,,2017BG92_2086-01-18,,2.15e-09,
2017BG92,,2017BG92_2088-01-17,,6.59e-09,
2017BG92,,2017BG92_2099-01-14,5.126e-08,2.66e-07,5.3344301921337
2017BG92,,2017BG92_2103-01-18,1.256e-08,2.25e-08,5.3344301921337
2017BG92,,2017BG92_2104-01-23,4.581e-07,,5.3344301921337
2017BG92,,2017BG92_2106-01-23,,1.45e-11,
2017BG92,,2017BG92_2109-01-18,1.3e-07,,5.3344301921337
2017BG92,,2017BG92_2112-01-24,,2.61e-08,
2017BG92,,2017BG92_2113-01-18,2.6701e-07,4.56e-08,5.3344301921337
2017BG92,,2017BG92_2116-01-20,,4.57e-09,
2017BG92,,2017BG92_2117-01-15,3.1631999999999996e-07,,5.3344301921337
2017BG92,,2017BG92_2118-01-22,4.214e-07,4.51e-07,5.3344301921337
2017BG92,,2017BG92_2120-01-19,3.07e-09,,5.3344301921337
2017BK30,,2017BK30_2085-02-11,9.7683e-07,4.2399999999999994e-09,9.95151592395811
2017CY32,,2017CY32_2090-02-02,1.804e-10,,18.0772798993826
2017CY32,,2017CY32_2107-01-31,3.9897e-09,,18.0772798993826
2017CY32,,2017CY32_2110-01-31,2.029e-10,,18.0772798993826
2017DG16,,2017DG16_2077-02-24,3.092e-08,,6.4809966572335
2017DG16,,2017DG16_2079-02-24,5.643e-06,2.52398e-07,6.4809966572335
2017DG16,,2017DG16_2082-02-24,6.0954e-09,2.45e-09,6.4809966572335
2017DG16,,2017DG16_2083-02-24,1.72297e-08,,6.4809966572335
2017DG16,,2017DG16_2084-02-25,0.0001081,5.06e-05,6.4809966572335
2017DG16,,2017DG16_2085-02-24,4.965e-08,3.78e-11,6.4809966572335
2017DG16,,2017DG16_2086-02-24,6.655e-10,,6.4809966572335
2017DG16,,2017DG16_2087-02-24,5.86273e-07,2.7e-11,6.4809966572335
2017DG16,,2017DG16_2088-02-24,,3.95e-10,
2017DG16,,2017DG16_2089-02-24,4.7457999999999995e-06,,6.4809966572335
2017DG16,,2017DG16_2090-02-24,1.556e-07,2.5e-09,6.4809966572335
2017DG16,,2017DG16_2092-02-24,2.1473e-06,,6.4809966572335
2017DG16,,2017DG16_2094-02-24,4.885e-08,,6.4809966572335
2017DG16,,2017DG16_2095-02-24,2.381e-08,,6.4809966572335
2017DG16,,2017DG16_2098-02-24,3.732e-09,,6.4809966572335
2017DG16,,2017DG16_2104-02-25,6.624e-09,,6.4809966572335
2017DG16,,2017DG16_2105-02-25,1.8635e-06,7.6e-07,6.4809966572335
2017DG16,,2017DG16_2115-02-25,1.499e-08,,6.4809966572335
2017DP109,,2017DP109_2057-03-02,2.618e-07,7.3e-08,12.407535191965
2017DP109,,2017DP109_2071-03-01,1.306e-09,,12.407535191965
2017DP109,,2017DP109_2082-03-02,1.364e-08,,12.407535191965
2017DP109,,2017DP109_2085-03-01,,7.15e-09,
2017DP109,,2017DP109_2086-03-02,5.174e-07,2.77e-07,12.407535191965
2017DP109,,2017DP109_2121-03-02,1.823e-06,2.8e-07,12.407535191965
2017DP109,,2017DP109_2122-03-02,3.672e-07,,12.407535191965
2017DW119,,2017DW119_2029-01-19,,1.17e-09,
2017DW119,,2017DW119_2034-01-27,,1.17e-08,
2017DW119,,2017DW119_2043-01-30,,1.29e-07,
2017DW119,,2017DW119_2046-01-27,5.705e-09,1.37e-09,8.65291157277493
2017DW119,,2017DW119_2048-01-21,,5.49e-08,
2017DW119,,2017DW119_2050-01-27,2.099e-09,2.37e-09,8.65291157277493
2017DW119,,2017DW119_2051-01-15,,1.2119e-09,
2017DW119,,2017DW119_2056-02-01,,1.66e-10,
2017DW119,,2017DW119_2058-01-23,1.654e-09,2.554e-09,8.65291157277493
2017DW119,,2017DW119_2062-01-23,4.732e-09,1.47e-09,8.65291157277493
2017DW119,,2017DW119_2066-01-24,3.519e-07,1.86e-07,8.65291157277493
2017DW119,,2017DW119_2067-01-17,5.174e-07,5.54e-07,8.65291157277493
2017DW119,,2017DW119_2074-01-12,1.267e-09,,8.65291157277493
2017DW119,,2017DW119_2078-01-10,4.07e-08,2.65e-08,8.65291157277493
2017DW119,,2017DW119_2090-01-01,1.284e-08,,8.65291157277493
2017DW119,,2017DW119_2102-03-21,,6.48e-11,
2017DW119,,2017DW119_2105-12-25,,1.24e-09,
2017DW119,,2017DW119_2114-03-10,,4.07e-10,
2017DW119,,2017DW119_2121-12-26,,1.68e-08,
2017EJ1,,2017EJ1_2120-03-07,3.988e-10,,9.5
2017FA159,,2017FA159_2037-06-20,,2.86e-08,
2017FA159,,2017FA159_2048-06-20,,9.29e-09,
2017FA159,,2017FA159_2053-06-21,,1.62e-08,
2017FA159,,2017FA159_2061-06-19,,2.51e-09,
2017FA159,,2017FA159_2064-06-20,,1.66e-08,
2017FA159,,2017FA159_2066-06-21,,1.71e-08,
2017FA159,,2017FA159_2067-06-20,,1.0409e-07,
2017FA159,,2017FA159_2068-06-21,,6.459e-09,
2017FA159,,2017FA159_2069-06-20,,3.07e-11,
2017FA159,,2017FA159_2074-06-20,,5.88e-09,
2017FA159,,2017FA159_2075-06-21,,8.3922e-08,
2017FA159,,2017FA159_2076-06-21,,2.33499e-08,
2017FA159,,2017FA159_2078-06-20,,7.3817e-09,
2017FA159,,2017FA159_2079-06-19,,4.67e-10,
2017FA159,,2017FA159_2081-06-20,,1.31e-09,
2017FA159,,2017FA159_2082-06-19,,5.06e-09,
2017FA159,,2017FA159_2088-06-20,,2.01e-10,
2017FA159,,2017FA159_2089-06-20,,6.841e-09,
2017FA159,,2017FA159_2093-06-22,,1.32e-09,
2017FA159,,2017FA159_2094-06-21,,4.06e-09,
2017FA159,,2017FA159_2095-06-22,,8.14e-10,
2017FA159,,2017FA159_2096-06-20,,1.71e-09,
2017FA159,,2017FA159_2107-06-23,,1.31e-09,
2017FA159,,2017FA159_2108-06-23,,2.47e-09,
2017FA159,,2017FA159_2109-06-22,,6.89e-10,
2017FA159,,2017FA159_2110-06-22,,1.14858e-08,
2017FA159,,2017FA159_2111-06-20,,9.71e-09,
2017FA159,,2017FA159_2112-06-22,,1.27e-09,
2017FA159,,2017FA159_2114-06-23,,3.208e-09,
2017FA159,,2017FA159_2116-06-24,,1.28e-09,
2017FA159,,2017FA159_2119-06-23,,8.48e-10,
2017FA159,,2017FA159_2120-06-22,,3.0385000000000002e-09,
2017FA159,,2017FA159_2122-06-22,,6.501e-09,
2017FB1,,2017FB1_2092-03-02,,1.57e-09,
2017FC1,,2017FC1_2064-03-15,2.251e-07,,8.28
2017FD3,,2017FD3_2044-03-17,2.065e-08,,11.36
2017FD3,,2017FD3_2087-03-18,,6.24e-09,
2017FL64,,2017FL64_2118-02-25,4.766e-06,9.07e-06,2.43
2017FN1,,2017FN1_2033-03-20,0.0001039,0.00021,17.924000779775
2017FN1,,2017FN1_2034-03-21,4.043e-09,,17.924000779775
2017FN1,,2017FN1_2035-03-21,2.692e-08,,17.924000779775
2017FN1,,2017FN1_2037-03-20,2.646e-09,,17.924000779775
2017FN1,,2017FN1_2038-03-21,,2.86e-09,
2017FN1,,2017FN1_2049-03-20,3.037e-07,3.43e-07,17.924000779775
2017FN1,,2017FN1_2056-03-20,6.958e-05,6.98e-06,17.924000779775
2017FN1,,2017FN1_2058-03-20,9.235e-09,,17.924000779775
2017FN1,,2017FN1_2072-03-20,1.262e-07,2.781e-07,17.924000779775
2017FO63,,2017FO63_2088-11-13,7.723e-09,,29.2806127993326
2017FO63,,2017FO63_2097-11-13,2.086e-06,2.26e-06,29.2806127993326
2017FO63,,2017FO63_2108-11-14,1.359e-08,1.03e-08,29.2806127993326
2017FS,,2017FS_2119-09-04,1.8074000000000002e-07,1.88e-07,19.7053978090074
2017FW158,,2017FW158_2045-03-17,9.397e-09,,15.2183089251291
2017FW158,,2017FW158_2049-03-18,8.691e-09,6.58e-09,15.2183089251291
2017FW158,,2017FW158_2056-03-18,1.048e-07,,15.2183089251291
2017FW158,,2017FW158_2067-03-20,1.1222599999999999e-07,1.09e-07,15.2183089251291
2017FW158,,2017FW158_2068-03-18,2.622e-08,2.29e-08,15.2183089251291
2017FW158,,2017FW158_2069-03-17,,1.96e-08,
2017FW158,,2017FW158_2074-03-18,,1.984e-07,
2017FW158,,2017FW158_2082-03-13,3.078e-10,,15.2183089251291
2017FW158,,2017FW158_2086-11-20,,6.91e-09,
2017FW158,,2017FW158_2093-11-24,9.514e-09,9.49e-09,15.2183089251291
2017FW158,,2017FW158_2098-03-17,,8.07e-09,
2017FW158,,2017FW158_2100-11-22,,1.284e-07,
2017FW158,,2017FW158_2104-11-21,5.07879e-07,5.0732e-07,15.2183089251291
2017FW158,,2017FW158_2105-11-25,2.07e-09,6.42e-10,15.2183089251291
2017FW158,,2017FW158_2108-11-22,1.90243e-07,1.6802e-07,15.2183089251291
2017FW158,,2017FW158_2111-03-21,,2.77e-09,
2017FW158,,2017FW158_2111-11-21,9.444e-09,9.99e-08,15.2183089251291
2017FW158,,2017FW158_2112-11-24,9.33e-09,4e-09,15.2183089251291
2017FW158,,2017FW158_2115-11-22,,1.916e-08,
2017FW158,,2017FW158_2117-11-23,,7.75e-08,
2017FW158,,2017FW158_2119-11-21,,1.89e-08,
2017FW158,,2017FW158_2120-11-20,4.7459140000000006e-06,4.80911e-06,15.2183089251291
2017FW90,,2017FW90_2101-03-30,1.711e-06,1.48e-07,4.15911743843308
2017FW90,,2017FW90_2102-03-30,5.535e-07,9.73e-09,4.15911743843308
2017FW90,,2017FW90_2103-03-31,4.579e-07,1.1e-09,4.15911743843308
2017FW90,,2017FW90_2104-03-30,,1.24e-11,
2017FW90,,2017FW90_2117-10-02,1.86e-06,1.83e-06,4.15911743843308
2017FW90,,2017FW90_2118-10-02,3.363742e-05,8.12e-06,4.15911743843308
2017FW90,,2017FW90_2119-10-03,4.07e-05,4.43e-05,4.15911743843308
2017FX158,,2017FX158_2118-03-20,3.3899e-07,1.26e-06,8.34743974748518
2017FX90,,2017FX90_2122-04-01,6.968e-09,,12.49
2017GG8,,2017GG8_2066-03-31,2.582667e-05,2.22524e-05,11.4550497320511
2017GG8,,2017GG8_2076-03-30,3.24e-06,2.32e-06,11.4550497320511
2017GG8,,2017GG8_2078-03-31,5.6211e-07,2.14e-07,11.4550497320511
2017GM,,2017GM_2080-04-09,2.745e-08,,16.1853186227887
2017GM,,2017GM_2121-04-12,2.512e-08,,16.1853186227887
2017HJ61,,2017HJ61_2029-04-22,1.266e-06,6.76e-07,13.59
2017HJ,,2017HJ_2070-04-16,,4.42e-08,
2017HJ,,2017HJ_2073-04-16,1.3556e-07,1.133e-07,14.8291356987651
2017HJ,,2017HJ_2076-04-15,2.179e-08,,14.8291356987651
2017HJ,,2017HJ_2079-04-17,1.28555e-07,,14.8291356987651
2017HJ,,2017HJ_2082-04-17,,1.28e-09,
2017HJ,,2017HJ_2083-04-16,8.762e-08,7.13e-08,14.8291356987651
2017HJ,,2017HJ_2085-04-16,8.78e-09,,14.8291356987651
2017HJ,,2017HJ_2089-04-16,1.448e-07,2.55e-07,14.8291356987651
2017HJ,,2017HJ_2092-04-16,7.089e-07,1.261e-06,14.8291356987651
2017HJ,,2017HJ_2093-04-16,1.6934e-07,,14.8291356987651
2017HJ,,2017HJ_2098-04-16,4.29e-08,2.11e-08,14.8291356987651
2017HJ,,2017HJ_2099-04-17,1.108e-07,1.746e-07,14.8291356987651
2017HJ,,2017HJ_2101-04-17,,1.63e-08,
2017HJ,,2017HJ_2102-04-17,1.5463e-07,1.58134e-07,14.8291356987651
2017HJ,,2017HJ_2104-04-18,8.751999999999999e-07,7.89e-07,14.8291356987651
2017HJ,,2017HJ_2107-04-18,2.012e-07,1.75e-07,14.8291356987651
2017HJ,,2017HJ_2108-04-17,2.518e-07,2.05e-07,14.8291356987651
2017HJ,,2017HJ_2110-04-17,2.094e-07,1.81e-07,14.8291356987651
2017HJ,,2017HJ_2112-04-17,8.806e-09,,14.8291356987651
2017HJ,,2017HJ_2114-04-17,5.6282e-07,5.762e-07,14.8291356987651
2017HJ,,2017HJ_2116-04-17,,1.63e-09,
2017HJ,,2017HJ_2118-04-17,1.539e-08,,14.8291356987651
2017HJ,,2017HJ_2120-04-17,3.5463000000000005e-08,2.93e-08,14.8291356987651
2017HJ,,2017HJ_2121-04-17,9.946e-10,,14.8291356987651
2017HJ,,2017HJ_2122-04-17,,1.19e-08,
2017HZ4,,2017HZ4_2091-05-30,1.947e-07,2.14e-07,5.91806568454374
2017HZ4,,2017HZ4_2097-05-30,,1.39e-09,
2017HZ4,,2017HZ4_2099-05-30,,9.82e-10,
2017HZ4,,2017HZ4_2106-05-30,4.57e-07,6.58e-07,5.91806568454374
2017HZ4,,2017HZ4_2118-05-31,5.38e-09,,5.91806568454374
2017HZ4,,2017HZ4_2119-05-31,,1.2e-09,
2017HZ4,,2017HZ4_2120-05-29,,1.37e-09,
2017JB2,,2017JB2_2099-04-28,8.334e-08,,2.92410366980033
2017JB2,,2017JB2_2101-04-29,3.282e-07,,2.92410366980033
2017JB2,,2017JB2_2102-04-29,1.72e-07,,2.92410366980033
2017JB2,,2017JB2_2110-04-30,3.641e-07,,2.92410366980033
2017JB2,,2017JB2_2111-04-30,3.583e-07,,2.92410366980033
2017JB2,,2017JB2_2120-04-29,6.103e-07,,2.92410366980033
2017JB2,,2017JB2_2121-04-29,1.2344e-06,,2.92410366980033
2017JB2,,2017JB2_2122-04-29,2.49e-07,9.98e-08,2.92410366980033
2017JG3,,2017JG3_2084-04-01,1.611e-07,,8.71
2017KB3,,2017KB3_2100-11-22,,2.27e-10,
2017KB3,,2017KB3_2101-11-22,,1.15e-08,
2017KB3,,2017KB3_2110-11-22,2.348e-08,2.17e-08,11.4
2017KB3,,2017KB3_2112-11-22,,7.44e-11,
2017KB3,,2017KB3_2114-11-22,,5.03e-10,
2017KB3,,2017KB3_2115-11-22,,9.12e-10,
2017KB3,,2017KB3_2117-11-22,,3.324e-08,
2017KB3,,2017KB3_2119-11-22,,4.38e-11,
2017KB3,,2017KB3_2120-11-22,,1.74e-11,
2017KC36,,2017KC36_2061-05-24,1.418e-06,1.89e-07,11.85
2017KH5,,2017KH5_2067-05-26,1.6007e-07,,14.8089350916644
2017KH5,,2017KH5_2074-05-26,1.023e-07,,14.8089350916644
2017KJ32,,2017KJ32_2073-07-30,1.197e-08,,2.47025069556411
2017KJ32,,2017KJ32_2080-07-05,,6.92e-09,
2017KJ32,,2017KJ32_2081-07-28,8.388e-10,,2.47025069556411
2017KJ32,,2017KJ32_2088-07-26,4.295e-09,,2.47025069556411
2017KJ32,,2017KJ32_2103-07-04,1.439e-08,,2.47025069556411
2017KJ32,,2017KJ32_2105-07-17,2.321e-08,,2.47025069556411
2017KQ27,,2017KQ27_2080-06-06,7.503e-08,,10.9398856172646
2017KQ27,,2017KQ27_2117-06-06,5.964e-07,6.21e-07,10.9398856172646
2017LD,,2017LD_2053-06-10,6.665e-06,1.22e-06,4.49430153424141
2017LD,,2017LD_2056-06-09,,1.3e-09,
2017LD,,2017LD_2058-06-10,7.793e-06,2.01e-06,4.49430153424141
2017LD,,2017LD_2061-06-08,4.579e-07,1.0342000000000001e-07,4.49430153424141
2017LD,,2017LD_2063-06-09,,1.11e-08,
2017LD,,2017LD_2064-06-09,,4.42e-10,
2017LD,,2017LD_2066-06-09,0.0004369444,0.00045907875999999997,4.49430153424141
2017LD,,2017LD_2069-06-09,5.848e-07,6.074100000000001e-07,4.49430153424141
2017LD,,2017LD_2071-06-09,2.093e-06,2.1669e-06,4.49430153424141
2017LD,,2017LD_2072-06-09,4.693e-08,2.35e-09,4.49430153424141
2017LD,,2017LD_2074-06-08,0.000121232025,8.763561e-05,4.49430153424141
2017LD,,2017LD_2075-06-09,,1.37e-10,
2017LD,,2017LD_2075-07-05,,7.26e-10,
2017LD,,2017LD_2076-06-07,1.285e-07,1.58e-08,4.49430153424141
2017LD,,2017LD_2077-06-09,1.495e-06,,4.49430153424141
2017LD,,2017LD_2078-06-09,1.662e-07,1.63e-07,4.49430153424141
2017LD,,2017LD_2079-06-08,0.0007506158239999998,0.000877748,4.49430153424141
2017LD,,2017LD_2080-06-09,7.737e-07,2.7464199999999998e-08,4.49430153424141
2017LD,,2017LD_2081-06-09,3.058e-08,6.692e-09,4.49430153424141
2017LD,,2017LD_2082-06-09,1.65235e-05,9.277e-06,4.49430153424141
2017LD,,2017LD_2083-06-10,3.074e-07,8.740412e-07,4.49430153424141
2017LD,,2017LD_2084-06-07,6.6196090000000006e-06,7.22306e-06,4.49430153424141
2017LD,,2017LD_2085-06-08,2.4052000000000003e-06,2e-06,4.49430153424141
2017LD,,2017LD_2086-06-09,7.9452e-07,6.5206e-07,4.49430153424141
2017LD,,2017LD_2087-06-09,5.5424e-05,6.198573000000001e-05,4.49430153424141
2017LD,,2017LD_2088-06-08,5.554e-07,4.428040000000001e-07,4.49430153424141
2017LD,,2017LD_2088-07-05,3.605e-07,,4.49430153424141
2017LD,,2017LD_2089-06-09,1.14e-06,1.2483e-08,4.49430153424141
2017LD,,2017LD_2090-06-08,6.56664e-06,4.2489075e-06,4.49430153424141
2017LD,,2017LD_2090-07-21,,2.06e-08,
2017LD,,2017LD_2091-06-09,1.21298e-06,5.16026e-07,4.49430153424141
2017LD,,2017LD_2091-08-08,4.513e-08,4.72e-08,4.49430153424141
2017LD,,2017LD_2092-06-08,4.2614810000000005e-05,3.6789152e-05,4.49430153424141
2017LD,,2017LD_2092-08-12,,9.03e-08,
2017LD,,2017LD_2093-06-09,1.74869e-06,7.16e-07,4.49430153424141
2017LD,,2017LD_2093-07-06,2.582e-07,1.99e-08,4.49430153424141
2017LD,,2017LD_2094-06-09,8.318699999999999e-07,7.880600000000001e-07,4.49430153424141
2017LD,,2017LD_2095-06-09,9.081039e-05,8.9616586e-05,4.49430153424141
2017LD,,2017LD_2096-06-09,1.5603e-06,1.7708236e-06,4.49430153424141
2017LD,,2017LD_2096-07-04,1.588e-07,5.796e-07,4.49430153424141
2017LD,,2017LD_2097-06-07,1.99500496e-05,2.21800942e-05,4.49430153424141
2017LD,,2017LD_2097-07-05,,1.842e-08,
2017LD,,2017LD_2097-08-07,4.683e-08,,4.49430153424141
2017LD,,2017LD_2098-06-08,9.006299999999999e-06,2.9675866000000003e-06,4.49430153424141
2017LD,,2017LD_2099-06-10,1.6430200000000001e-06,2.4242510999999995e-06,4.49430153424141
2017LD,,2017LD_2099-07-24,,3.69e-10,
2017LD,,2017LD_2100-06-09,2.63609e-05,2.721562e-05,4.49430153424141
2017LD,,2017LD_2101-06-10,1.5389e-06,2.07523e-06,4.49430153424141
2017LD,,2017LD_2101-07-07,1.722e-07,5.38e-07,4.49430153424141
2017LD,,2017LD_2102-06-09,4.60404e-06,2.4728217999999997e-06,4.49430153424141
2017LD,,2017LD_2102-07-12,,1.21e-07,
2017LD,,2017LD_2103-06-09,1.1819357e-05,8.4377e-06,4.49430153424141
2017LD,,2017LD_2103-07-20,8.004e-07,4.057e-07,4.49430153424141
2017LD,,2017LD_2104-06-09,2.27607e-06,1.6581999999999999e-06,4.49430153424141
2017LD,,2017LD_2105-06-09,2.3221e-06,1.1872047e-06,4.49430153424141
2017LD,,2017LD_2105-07-05,3.199e-07,3.34e-07,4.49430153424141
2017LD,,2017LD_2106-06-08,3.5120199999999997e-06,3.43676e-06,4.49430153424141
2017LD,,2017LD_2106-07-09,,7.01e-09,
2017LD,,2017LD_2107-06-10,2.07176e-06,2.1052306e-06,4.49430153424141
2017LD,,2017LD_2108-06-08,8.182538e-05,7.438593299999999e-05,4.49430153424141
2017LD,,2017LD_2108-07-09,8.794e-08,,4.49430153424141
2017LD,,2017LD_2109-06-09,5.7157999999999996e-06,1.9951000000000002e-07,4.49430153424141
2017LD,,2017LD_2110-06-10,4.0550218e-05,4.2465163500000005e-05,4.49430153424141
2017LD,,2017LD_2111-06-09,5.7579599999999995e-06,6.0972e-06,4.49430153424141
2017LD,,2017LD_2112-06-09,1.5852180000000002e-06,1.565787e-06,4.49430153424141
2017LD,,2017LD_2112-08-10,,1.23e-10,
2017LD,,2017LD_2113-06-08,3.620808000000001e-05,3.708063e-05,4.49430153424141
2017LD,,2017LD_2113-08-09,,2.56e-08,
2017LD,,2017LD_2114-06-09,7.0586000000000005e-06,6.5778619999999995e-06,4.49430153424141
2017LD,,2017LD_2114-07-16,2.121e-08,,4.49430153424141
2017LD,,2017LD_2115-06-10,2.56495e-06,2.056175e-06,4.49430153424141
2017LD,,2017LD_2116-06-08,0.00036736668999999995,0.0004139494,4.49430153424141
2017LD,,2017LD_2117-06-09,2.1136999999999998e-06,1.2883291000000001e-06,4.49430153424141
2017LD,,2017LD_2118-06-09,1.3334099999999999e-06,7.903395e-07,4.49430153424141
2017LD,,2017LD_2118-07-06,2.9398e-07,9.12e-08,4.49430153424141
2017LD,,2017LD_2119-06-09,9.964065999999999e-06,1.80970533e-05,4.49430153424141
2017LD,,2017LD_2120-06-09,2.0858e-07,1.218697e-06,4.49430153424141
2017LD,,2017LD_2120-07-04,,3.63e-07,
2017LD,,2017LD_2121-06-08,5.4185799999999995e-06,3.6332619000000003e-06,4.49430153424141
2017LD,,2017LD_2122-06-09,4.57178e-06,2.966345e-06,4.49430153424141
2017LD,,2017LD_2122-07-20,1.956e-07,,4.49430153424141
2017MA3,,2017MA3_2110-07-03,6.034e-09,,9.02
2017MD1,,2017MD1_2067-02-06,,3.08e-08,
2017MD1,,2017MD1_2072-02-10,3.445e-08,3.66e-08,13.59
2017MD1,,2017MD1_2085-02-06,,2.09e-09,
2017MD1,,2017MD1_2093-02-09,,8.41e-10,
2017MZ8,,2017MZ8_2026-10-16,,2.693e-09,
2017MZ8,,2017MZ8_2029-10-16,,2.047e-09,
2017MZ8,,2017MZ8_2036-10-21,,1.99e-11,
2017MZ8,,2017MZ8_2037-07-20,,1.4e-11,
2017MZ8,,2017MZ8_2039-10-21,,3e-11,
2017MZ8,,2017MZ8_2042-10-19,,2.4e-10,
2017MZ8,,2017MZ8_2043-12-11,,1.78e-11,
2017MZ8,,2017MZ8_2045-08-15,,1.08e-10,
2017MZ8,,2017MZ8_2045-10-19,,2.77e-10,
2017MZ8,,2017MZ8_2048-10-18,,4.47e-10,
